bjd_code,altitude_m,altitude_source
1227012200,108,region_point
1227012300,108,region_point
1227012400,108,region_point
1227012500,108,region_point
1227012600,108,region_point
1227012700,108,region_point
1227012800,108,region_point
1227012900,108,region_point
1227013000,108,region_point
1230010100,41,emd_point
1230010200,38,region_point
1230010300,38,region_point
1230010400,38,region_point
1230010500,35,emd_point
1230010600,35,emd_point
1230010700,54,emd_point
1230010800,73,emd_point
1230010900,38,region_point
1230011000,52,emd_point
1230011100,53,emd_point
1230011200,38,region_point
1230011300,38,region_point
1230011400,38,region_point
1230011500,38,region_point
1230011600,42,emd_point
1230011700,58,emd_point
1230011800,38,region_point
1230011900,38,region_point
1230012000,38,region_point
1230012100,38,region_point
1230012200,38,region_point
1230012300,38,region_point
1230012400,38,region_point
1230012500,38,region_point
1230012600,38,region_point
1230012700,53,emd_point
1230012800,41,emd_point
1230012900,38,region_point
1230013000,21,emd_point
1230013100,38,region_point
1230013200,38,region_point
1230013300,38,region_point
1230013400,38,region_point
1230013500,38,region_point
1230013600,38,region_point
1230013700,38,region_point
1230013800,38,region_point
1230013900,38,region_point
1230014000,38,region_point
1230014100,38,region_point
1233010100,21,region_point
1233010200,15,emd_point
1233010300,21,region_point
1233010400,21,region_point
1233010500,21,region_point
1233010600,21,region_point
1233010700,21,region_point
1233010800,21,region_point
1233010900,18,emd_point
1233011000,21,region_point
1233011100,21,region_point
1233011200,41,emd_point
1233011300,21,region_point
1233011400,25,emd_point
1233011500,21,region_point
1233011600,21,region_point
1233011700,21,region_point
1233011800,46,emd_point
1233011900,22,emd_point
1233012000,15,emd_point
1233012100,21,region_point
1233012200,21,region_point
1233012300,21,region_point
1233012400,21,region_point
1233012500,33,emd_point
1233012600,21,region_point
1233012700,21,region_point
1233012800,21,region_point
1233012900,21,region_point
1233013000,21,region_point
1233013100,21,region_point
1233013200,21,region_point
1233013300,21,region_point
1233013400,28,emd_point
1233013500,21,region_point
1233013600,21,region_point
1233013700,21,region_point
1233013800,21,region_point
1233013900,21,region_point
1233014000,21,region_point
1233014100,21,region_point
1233014200,21,region_point
1233014300,21,region_point
1233014400,21,region_point
1233014500,21,region_point
1233014600,21,region_point
1233014700,21,region_point
1233014800,21,region_point
1233014900,21,region_point
1233015000,21,region_point
1233015100,21,region_point
1233015200,21,region_point
1233015300,21,region_point
1233015400,21,region_point
1233015500,21,region_point
1233015600,21,region_point
1233015700,21,region_point
1233015800,21,region_point
1233015900,21,region_point
1233016000,21,region_point
1233016100,21,region_point
1233016200,21,region_point
1233016300,21,region_point
1233016400,21,region_point
1233016500,21,region_point
1233016600,49,emd_point
1233016700,21,region_point
1233016800,21,region_point
1233016900,21,region_point
1233017000,21,region_point
1233017100,21,region_point
1233017200,21,region_point
1233017300,21,region_point
1233017400,21,region_point
1233017500,21,region_point
1233017600,21,region_point
1233017700,21,region_point
1233017800,21,region_point
1233020200,21,region_point
1271025000,50,emd_point
1271025021,50,emd_point
1271025022,50,emd_point
1271025023,50,emd_point
1271025024,50,emd_point
1271025025,50,emd_point
1271025026,50,emd_point
1271025027,50,emd_point
1271025028,50,emd_point
1271025029,50,emd_point
1271025030,50,emd_point
1271025031,50,emd_point
1271025032,50,emd_point
1271025033,50,emd_point
1271025034,50,emd_point
1271025035,50,emd_point
1271025036,50,emd_point
1271025037,50,emd_point
1271025038,50,emd_point
1271025039,50,emd_point
1271031000,45,emd_point
1271031021,45,emd_point
1271031022,45,emd_point
1271031023,45,emd_point
1271031024,45,emd_point
1271031025,45,emd_point
1271031026,45,emd_point
1271031027,45,emd_point
1271031028,45,emd_point
1271031029,45,emd_point
1271032000,48,emd_point
1271032021,48,emd_point
1271032022,48,emd_point
1271032023,48,emd_point
1271032024,48,emd_point
1271032025,48,emd_point
1271032026,48,emd_point
1271032027,48,emd_point
1271032028,48,emd_point
1271032029,48,emd_point
1271032030,48,emd_point
1271033500,191,emd_point
1271033521,191,emd_point
1271033522,191,emd_point
1271033523,191,emd_point
1271033524,191,emd_point
1271033525,191,emd_point
1271033526,191,emd_point
1271033527,191,emd_point
1271033528,191,emd_point
1271033529,191,emd_point
1271033530,191,emd_point
1271033531,191,emd_point
1271034000,71,emd_point
1271034021,71,emd_point
1271034022,71,emd_point
1271034023,71,emd_point
1271034024,71,emd_point
1271034025,71,emd_point
1271034026,71,emd_point
1271034027,71,emd_point
1271034028,71,emd_point
1271034029,71,emd_point
1271034030,71,emd_point
1271034031,71,emd_point
1271034032,71,emd_point
1271035000,113,emd_point
1271035021,113,emd_point
1271035022,113,emd_point
1271035023,113,emd_point
1271035024,113,emd_point
1271035025,113,emd_point
1271035026,113,emd_point
1271035027,113,emd_point
1271035028,113,emd_point
1271035029,113,emd_point
1271035030,113,emd_point
1271035031,113,emd_point
1271036000,54,emd_point
1271036021,54,emd_point
1271036022,54,emd_point
1271036023,54,emd_point
1271036024,54,emd_point
1271036025,54,emd_point
1271036026,54,emd_point
1271036027,54,emd_point
1271036028,54,emd_point
1271036029,54,emd_point
1271036030,54,emd_point
1271036031,54,emd_point
1271036032,54,emd_point
1271036033,54,emd_point
1271037000,63,emd_point
1271037021,63,emd_point
1271037022,63,emd_point
1271037023,63,emd_point
1271037024,63,emd_point
1271037025,63,emd_point
1271037026,63,emd_point
1271037027,63,emd_point
1271037028,63,emd_point
1271037029,63,emd_point
1271037030,63,emd_point
1271038000,81,emd_point
1271038021,81,emd_point
1271038022,81,emd_point
1271038023,81,emd_point
1271038024,81,emd_point
1271038025,81,emd_point
1271038026,81,emd_point
1271038027,81,emd_point
1271038028,81,emd_point
1271039000,81,emd_point
1271039021,81,emd_point
1271039022,81,emd_point
1271039023,81,emd_point
1271039024,81,emd_point
1271039025,81,emd_point
1271039026,81,emd_point
1271039027,81,emd_point
1271039028,81,emd_point
1271039029,81,emd_point
1271039030,81,emd_point
1271040000,61,emd_point
1271040021,61,emd_point
1271040022,61,emd_point
1271040023,61,emd_point
1271040024,61,emd_point
1271040025,61,emd_point
1271040026,61,emd_point
1271040027,61,emd_point
1271040028,61,emd_point
1271040029,61,emd_point
1271040030,61,emd_point
1271040031,61,emd_point
1271040032,61,emd_point
1271040033,61,emd_point
1271040034,61,emd_point
1271040035,61,emd_point
1271041000,50,emd_point
1271041021,50,emd_point
1271041022,50,emd_point
1271041023,50,emd_point
1271041024,50,emd_point
1271041025,50,emd_point
1271041026,50,emd_point
1271041027,50,emd_point
1271041028,50,emd_point
1271041029,50,emd_point
1271041030,50,emd_point
1271041031,50,emd_point
1271041032,50,emd_point
1272025000,55,emd_point
1272025021,55,emd_point
1272025022,55,emd_point
1272025023,55,emd_point
1272025024,55,emd_point
1272025025,55,emd_point
1272025026,55,emd_point
1272025027,55,emd_point
1272025028,55,emd_point
1272025029,55,emd_point
1272025030,55,emd_point
1272025031,55,emd_point
1272025032,55,emd_point
1272025033,55,emd_point
1272025034,55,emd_point
1272031000,56,emd_point
1272031021,56,emd_point
1272031022,56,emd_point
1272031023,56,emd_point
1272031024,56,emd_point
1272031025,56,emd_point
1272031026,56,emd_point
1272031027,56,emd_point
1272031028,56,emd_point
1272031029,56,emd_point
1272031030,56,emd_point
1272032000,127,emd_point
1272032021,127,emd_point
1272032022,127,emd_point
1272032023,127,emd_point
1272032024,127,emd_point
1272032025,127,emd_point
1272032026,127,emd_point
1272032027,127,emd_point
1272032028,127,emd_point
1272032029,127,emd_point
1272032030,127,emd_point
1272032031,127,emd_point
1272032032,127,emd_point
1272033000,55,emd_point
1272033021,55,emd_point
1272033022,55,emd_point
1272033023,55,emd_point
1272033024,55,emd_point
1272033025,55,emd_point
1272033026,55,emd_point
1272033027,55,emd_point
1272033028,55,emd_point
1272033029,55,emd_point
1272033030,55,emd_point
1272033031,55,emd_point
1272033032,55,emd_point
1272034000,77,emd_point
1272034021,77,emd_point
1272034022,77,emd_point
1272034023,77,emd_point
1272034024,77,emd_point
1272034025,77,emd_point
1272034026,77,emd_point
1272034027,77,emd_point
1272034028,77,emd_point
1272034029,77,emd_point
1272034030,77,emd_point
1272034031,77,emd_point
1272034032,77,emd_point
1272035000,50,emd_point
1272035021,50,emd_point
1272035022,50,emd_point
1272035023,50,emd_point
1272035024,50,emd_point
1272035025,50,emd_point
1272035026,50,emd_point
1272035027,50,emd_point
1272035028,50,emd_point
1272035029,50,emd_point
1272035030,50,emd_point
1272035031,50,emd_point
1272035032,50,emd_point
1272035033,50,emd_point
1272035034,50,emd_point
1272036000,62,emd_point
1272036021,62,emd_point
1272036022,62,emd_point
1272036023,62,emd_point
1272036024,62,emd_point
1272036025,62,emd_point
1272036026,62,emd_point
1272036027,62,emd_point
1272037000,89,emd_point
1272037021,89,emd_point
1272037022,89,emd_point
1272037023,89,emd_point
1272037024,89,emd_point
1272037025,89,emd_point
1272037026,89,emd_point
1272037027,89,emd_point
1272037028,89,emd_point
1272037029,89,emd_point
1272037030,89,emd_point
1272037031,89,emd_point
1272038000,89,emd_point
1272038021,89,emd_point
1272038022,89,emd_point
1272038023,89,emd_point
1272038024,89,emd_point
1272038025,89,emd_point
1272038026,89,emd_point
1272038027,89,emd_point
1272038028,89,emd_point
1272038029,89,emd_point
1272038030,89,emd_point
1272038031,89,emd_point
1272038032,89,emd_point
1272039000,100,emd_point
1272039021,100,emd_point
1272039022,100,emd_point
1272039023,100,emd_point
1272039024,100,emd_point
1272039025,100,emd_point
1272039026,100,emd_point
1272039027,100,emd_point
1272039028,100,emd_point
1272039029,100,emd_point
1272039030,100,emd_point
1272039031,100,emd_point
1272039032,100,emd_point
1272040000,118,emd_point
1272040021,118,emd_point
1272040022,118,emd_point
1272040023,118,emd_point
1272040024,118,emd_point
1272040025,118,emd_point
1272040026,118,emd_point
1272040027,118,emd_point
1272040028,118,emd_point
1272040029,118,emd_point
1273025000,38,emd_point
1273025021,38,emd_point
1273025022,38,emd_point
1273025023,38,emd_point
1273025024,38,emd_point
1273025025,38,emd_point
1273025026,38,emd_point
1273025027,38,emd_point
1273025028,38,emd_point
1273025029,38,emd_point
1273025030,38,emd_point
1273031000,67,emd_point
1273031021,67,emd_point
1273031022,67,emd_point
1273031023,67,emd_point
1273031024,67,emd_point
1273032000,39,emd_point
1273032021,39,emd_point
1273032022,39,emd_point
1273032023,39,emd_point
1273032024,39,emd_point
1273032025,39,emd_point
1273032026,39,emd_point
1273032027,39,emd_point
1273032028,39,emd_point
1273032029,39,emd_point
1273033000,28,emd_point
1273033021,28,emd_point
1273033022,28,emd_point
1273033023,28,emd_point
1273033024,28,emd_point
1273033025,28,emd_point
1273033026,28,emd_point
1273033027,28,emd_point
1273033028,28,emd_point
1273033029,28,emd_point
1273033030,28,emd_point
1273034000,47,emd_point
1273034021,47,emd_point
1273034022,47,emd_point
1273034023,47,emd_point
1273034024,47,emd_point
1273034025,47,emd_point
1273034026,47,emd_point
1273035000,48,emd_point
1273035021,48,emd_point
1273035022,48,emd_point
1273035023,48,emd_point
1273035024,48,emd_point
1273035025,48,emd_point
1273035026,48,emd_point
1273035027,48,emd_point
1273035028,48,emd_point
1273036000,60,emd_point
1273036021,60,emd_point
1273036022,60,emd_point
1273036023,60,emd_point
1273036024,60,emd_point
1273036025,60,emd_point
1273036026,60,emd_point
1273036027,60,emd_point
1273037000,128,emd_point
1273037021,128,emd_point
1273037022,128,emd_point
1273037023,128,emd_point
1273037024,128,emd_point
1273037025,128,emd_point
1273037026,128,emd_point
1273037027,128,emd_point
1273037028,128,emd_point
1273037029,128,emd_point
1273037030,128,emd_point
1273037031,128,emd_point
1273037032,128,emd_point
1273037033,128,emd_point
1273037034,128,emd_point
1273037035,128,emd_point
1274025000,64,emd_point
1274025021,64,emd_point
1274025022,64,emd_point
1274025023,64,emd_point
1274025024,64,emd_point
1274025025,64,emd_point
1274025026,64,emd_point
1274025027,64,emd_point
1274025028,64,emd_point
1274025029,64,emd_point
1274025300,6,emd_point
1274025321,6,emd_point
1274025322,6,emd_point
1274025323,6,emd_point
1274025324,6,emd_point
1274025325,6,emd_point
1274025326,6,emd_point
1274025327,6,emd_point
1274031000,19,emd_point
1274031021,19,emd_point
1274031022,19,emd_point
1274031023,19,emd_point
1274031024,19,emd_point
1274031025,19,emd_point
1274031026,19,emd_point
1274031027,19,emd_point
1274031028,19,emd_point
1274031029,19,emd_point
1274031030,19,emd_point
1274031031,19,emd_point
1274031032,19,emd_point
1274032000,17,emd_point
1274032021,17,emd_point
1274032022,17,emd_point
1274032023,17,emd_point
1274032024,17,emd_point
1274032025,17,emd_point
1274032026,17,emd_point
1274033000,26,emd_point
1274033021,26,emd_point
1274033022,26,emd_point
1274033023,26,emd_point
1274033024,26,emd_point
1274033025,26,emd_point
1274033026,26,emd_point
1274033027,26,emd_point
1274034000,12,emd_point
1274034021,12,emd_point
1274034022,12,emd_point
1274034023,12,emd_point
1274034025,12,emd_point
1274034026,12,emd_point
1274034027,12,emd_point
1274034028,12,emd_point
1274034029,12,emd_point
1274034030,12,emd_point
1274034031,12,emd_point
1274035000,12,emd_point
1274035021,12,emd_point
1274035022,12,emd_point
1274035023,12,emd_point
1274035024,12,emd_point
1274035025,12,emd_point
1274035026,12,emd_point
1274035027,12,emd_point
1274035028,12,emd_point
1274035029,12,emd_point
1274035030,12,emd_point
1274035031,12,emd_point
1274035032,12,emd_point
1274036000,53,emd_point
1274036022,53,emd_point
1274036023,53,emd_point
1274036024,53,emd_point
1274036027,53,emd_point
1274037000,33,emd_point
1274037021,33,emd_point
1274037022,33,emd_point
1274037023,33,emd_point
1274037024,33,emd_point
1274037025,33,emd_point
1274037026,33,emd_point
1274037027,33,emd_point
