region_code,region_name,indicator,actual_value,log_score_multiplier_2,national_grade_score,deviation_log_minus_grade,absolute_deviation
4728010300,경상북도 문경시 흥덕동,organic_matter,20.891,89.3398787470141,90,-0.6601212529859026,0.6601212529859026
1273025000,전남광주통합특별시 구례군 구례읍,organic_matter,,,,,
5280034000,전북특별자치도 부안군 계화면,organic_matter,16.168,71.76207472532222,75,-3.237925274677778,3.237925274677778
5172000000,강원특별자치도 홍천군,organic_matter,23.702,94.54014446015157,90,4.540144460151566,4.540144460151566
5123034000,강원특별자치도 삼척시 미로면,organic_matter,23.328,93.94259880952285,90,3.942598809522849,3.942598809522849
5183025000,강원특별자치도 양양군 양양읍,organic_matter,19.525,85.98162988250019,75,10.981629882500187,10.981629882500187
5113037000,강원특별자치도 원주시 흥업면,organic_matter,15.565,66.80800196588635,75,-8.191998034113652,8.191998034113652
5219042000,전북특별자치도 남원시 이백면,organic_matter,21.861,91.34172286965001,90,1.3417228696500132,1.3417228696500132
1274031000,전남광주통합특별시 고흥군 풍양면,organic_matter,,,,,
4711000000,경상북도 포항시,organic_matter,26.56,100.0,100,0.0,0.0
4782033000,경상북도 청도군 각북면,organic_matter,29.401,100.0,100,0.0,0.0
4792032000,경상북도 봉화군 봉성면,organic_matter,21.681,90.98962177888276,90,0.9896217788827641,0.9896217788827641
5011013400,제주특별자치도 제주시 오등동,organic_matter,46.136,100.0,100,0.0,0.0
4180025000,경기도 연천군 연천읍,organic_matter,21.414,90.45184035927407,90,0.4518403592740725,0.4518403592740725
5181025000,강원특별자치도 인제군 인제읍,organic_matter,31.04,100.0,100,0.0,0.0
4165039000,경기도 포천시 영북면,organic_matter,21.959,91.53004766456971,90,1.5300476645697074,1.5300476645697074
4817012200,경상남도 진주시 초전동,organic_matter,29.294,100.0,100,0.0,0.0
4311000000,충청북도 청주시,organic_matter,18.531,82.9667921762715,75,7.966792176271497,7.966792176271497
4182025000,경기도 가평군 가평읍,organic_matter,25.415,100.0,100,0.0,0.0
4425031000,충청남도 계룡시 두마면,organic_matter,33.691,100.0,100,0.0,0.0
4723025000,경상북도 영천시 금호읍,organic_matter,26.7,100.0,100,0.0,0.0
1217039000,전남광주통합특별시 나주시 금천면,organic_matter,,,,,
5271033000,전북특별자치도 완주군 이서면,organic_matter,24.089,100.0,100,0.0,0.0
5180000000,강원특별자치도 양구군,organic_matter,20.08,87.43662527454572,90,-2.563374725454281,2.563374725454281
5123031000,강원특별자치도 삼척시 근덕면,organic_matter,26.767,100.0,100,0.0,0.0
4315025000,충청북도 제천시 봉양읍,organic_matter,23.329,93.94422825765291,90,3.9442282576529095,3.9442282576529095
5277040000,전북특별자치도 순창군 구림면,organic_matter,29.554,100.0,100,0.0,0.0
1281033000,전남광주통합특별시 무안군 청계면,organic_matter,,,,,
4711300000,경상북도 포항시 북구,organic_matter,25.994,100.0,100,0.0,0.0
4782025000,경상북도 청도군 화양읍,organic_matter,30.622,100.0,100,0.0,0.0
4792000000,경상북도 봉화군,organic_matter,21.224,90.05722080569072,90,0.057220805690718635,0.057220805690718635
5011025600,제주특별자치도 제주시 구좌읍,organic_matter,50.635,100.0,100,0.0,0.0
4427000000,충청남도 당진시,organic_matter,20.053,87.36897358693932,90,-2.631026413060681,2.631026413060681
5177025000,강원특별자치도 정선군 정선읍,organic_matter,25.117,100.0,100,0.0,0.0
4167011200,경기도 여주시 상거동,organic_matter,19.972,87.16419296685457,75,12.164192966854571,12.164192966854571
4884031000,경상남도 남해군 이동면,organic_matter,31.335,100.0,100,0.0,0.0
4313012200,충청북도 충주시 안림동,organic_matter,22.694,92.87268725491865,90,2.8726872549186453,2.8726872549186453
4165034000,경기도 포천시 신북면,organic_matter,19.072,84.68127357057867,75,9.681273570578668,9.681273570578668
4471031000,충청남도 금산군 금성면,organic_matter,17.592,79.43677147983433,75,4.436771479834334,4.436771479834334
4773025000,경상북도 의성군 의성읍,organic_matter,23.519,94.25069643870262,90,4.250696438702619,4.250696438702619
1217037000,전남광주통합특별시 나주시 문평면,organic_matter,,,,,
5271000000,전북특별자치도 완주군,organic_matter,43.491,100.0,100,0.0,0.0
4777037000,경상북도 영덕군 병곡면,organic_matter,16.472,73.75669632458724,75,-1.2433036754127613,1.2433036754127613
1272031000,전남광주통합특별시 곡성군 오곡면,organic_matter,,,,,
1217034000,전남광주통합특별시 나주시 공산면,organic_matter,,,,,
3171031000,울산광역시 울주군 서생면,organic_matter,24.149,100.0,100,0.0,0.0
4782034000,경상북도 청도군 이서면,organic_matter,25.227,100.0,100,0.0,0.0
4717032000,경상북도 안동시 북후면,organic_matter,15.826,69.15252706193981,75,-5.847472938060193,5.847472938060193
5011025000,제주특별자치도 제주시 한림읍,organic_matter,47.318,100.0,100,0.0,0.0
4128000000,경기도 고양시,organic_matter,,,,,
5177035000,강원특별자치도 정선군 임계면,organic_matter,22.463,92.463351930626,90,2.463351930626004,2.463351930626004
4146100000,경기도 용인시 처인구,organic_matter,21.558,90.74424106533485,90,0.7442410653348475,0.7442410653348475
4824012600,경상남도 사천시 송포동,organic_matter,34.277,100.0,100,0.0,0.0
4377031000,충청북도 음성군 소이면,organic_matter,18.111,81.48816168731224,75,6.4881616873122425,6.4881616873122425
5178025900,강원특별자치도 철원군 동송읍,organic_matter,26.109,100.0,100,0.0,0.0
5274000000,전북특별자치도 장수군,organic_matter,26.59,100.0,100,0.0,0.0
4729033000,경상북도 경산시 자인면,organic_matter,21.324,90.26619174703806,90,0.26619174703806436,0.26619174703806436
1215035000,전남광주통합특별시 순천시 주암면,organic_matter,,,,,
5213036000,전북특별자치도 군산시 개정면,organic_matter,26.093,100.0,100,0.0,0.0
4793040000,경상북도 울진군 매화면,organic_matter,19.926,87.04665765004113,75,12.046657650041126,12.046657650041126
4784000000,경상북도 성주군,organic_matter,15.976,70.35254290880633,75,-4.647457091193672,4.647457091193672
1281034000,전남광주통합특별시 무안군 현경면,organic_matter,,,,,
3171026200,울산광역시 울주군 청량읍,organic_matter,23.735,94.59175845496176,90,4.591758454961763,4.591758454961763
4827034000,경상남도 밀양시 산내면,organic_matter,32.247,100.0,100,0.0,0.0
4776000000,경상북도 영양군,organic_matter,20.218,87.77777511975106,90,-2.2222248802489446,2.2222248802489446
5011025900,제주특별자치도 제주시 조천읍,organic_matter,47.666,100.0,100,0.0,0.0
4111000000,경기도 수원시,organic_matter,,,,,
5119010100,강원특별자치도 태백시 황지동,organic_matter,23.397,94.0546229399372,90,4.054622939937204,4.054622939937204
4161010600,경기도 광주시 목현동,organic_matter,22.125,91.84381793778192,90,1.843817937781921,1.843817937781921
4825011500,경상남도 김해시 전하동,organic_matter,28.146,100.0,100,0.0,0.0
4313011400,충청북도 충주시 달천동,organic_matter,20.78,89.09303928534722,90,-0.9069607146527829,0.9069607146527829
5111025000,강원특별자치도 춘천시 신북읍,organic_matter,25.326,100.0,100,0.0,0.0
5273025000,전북특별자치도 무주군 무주읍,organic_matter,24.812,100.0,100,0.0,0.0
4719025000,경상북도 구미시 선산읍,organic_matter,18.184,81.75570865507262,75,6.755708655072624,6.755708655072624
1284025000,전남광주통합특별시 장성군 장성읍,organic_matter,,,,,
5221036000,전북특별자치도 김제시 부량면,organic_matter,25.457,100.0,100,0.0,0.0
4888000000,경상남도 거창군,organic_matter,29.692,100.0,100,0.0,0.0
1287025300,전남광주통합특별시 신안군 압해읍,organic_matter,,,,,
4827036000,경상남도 밀양시 상남면,organic_matter,23.184,93.70611562688643,90,3.7061156268864295,3.7061156268864295
4776025000,경상북도 영양군 영양읍,organic_matter,20.853,89.25582561360882,90,-0.7441743863911796,0.7441743863911796
5011025300,제주특별자치도 제주시 애월읍,organic_matter,43.944,100.0,100,0.0,0.0
4180036000,경기도 연천군 신서면,organic_matter,22.27,92.11269283433913,90,2.1126928343391285,2.1126928343391285
5177025900,강원특별자치도 정선군 신동읍,organic_matter,25.12,100.0,100,0.0,0.0
5173036000,강원특별자치도 횡성군 공근면,organic_matter,27.107,100.0,100,0.0,0.0
4882025000,경상남도 고성군 고성읍,organic_matter,30.269,100.0,100,0.0,0.0
5179025000,강원특별자치도 화천군 화천읍,organic_matter,25.989,100.0,100,0.0,0.0
5271036000,전북특별자치도 완주군 고산면,organic_matter,32.234,100.0,100,0.0,0.0
4719032000,경상북도 구미시 옥성면,organic_matter,21.182,89.96858902765189,90,-0.03141097234811241,0.03141097234811241
1217040000,전남광주통합특별시 나주시 산포면,organic_matter,,,,,
4476031000,충청남도 부여군 규암면,organic_matter,17.285,78.07873808635298,75,3.0787380863529847,3.0787380863529847
4888031000,경상남도 거창군 주상면,organic_matter,29.76,100.0,100,0.0,0.0
1213013800,전남광주통합특별시 여수시 주삼동,organic_matter,,,,,
4874036000,경상남도 창녕군 대지면,organic_matter,25.845,100.0,100,0.0,0.0
4721039000,경상북도 영주시 부석면,organic_matter,20.192,87.71408316861925,90,-2.285916831380746,2.285916831380746
4157035000,경기도 김포시 월곶면,organic_matter,25.006,100.0,100,0.0,0.0
4792039000,경상북도 봉화군 석포면,organic_matter,24.168,100.0,100,0.0,0.0
4824033000,경상남도 사천시 용현면,organic_matter,30.042,100.0,100,0.0,0.0
5275033000,전북특별자치도 임실군 신평면,organic_matter,23.851,94.77181116744987,90,4.771811167449869,4.771811167449869
4725043000,경상북도 상주시 외서면,organic_matter,22.308,92.18237707520714,90,2.1823770752071425,2.1823770752071425
1275025000,전남광주통합특별시 보성군 보성읍,organic_matter,,,,,
5214025000,전북특별자치도 익산시 함열읍,organic_matter,24.547,100.0,100,0.0,0.0
4888025000,경상남도 거창군 거창읍,organic_matter,28.566,100.0,100,0.0,0.0
1283034000,전남광주통합특별시 영광군 군서면,organic_matter,,,,,
4812000000,경상남도 창원시,organic_matter,30.009,100.0,100,0.0,0.0
4775025000,경상북도 청송군 청송읍,organic_matter,20.664,88.8307245939556,90,-1.169275406044406,1.169275406044406
4159000000,경기도 화성시,organic_matter,18.596,83.18330070056867,75,8.183300700568665,8.183300700568665
5274025000,전북특별자치도 장수군 장수읍,organic_matter,27.365,100.0,100,0.0,0.0
4721036000,경상북도 영주시 봉현면,organic_matter,26.161,100.0,100,0.0,0.0
1276031000,전남광주통합특별시 화순군 한천면,organic_matter,,,,,
5218038000,전북특별자치도 정읍시 정우면,organic_matter,25.521,100.0,100,0.0,0.0
4885033000,경상남도 하동군 적량면,organic_matter,30.014,100.0,100,0.0,0.0
1280031000,전남광주통합특별시 영암군 덕진면,organic_matter,,,,,
4139011900,경기도 시흥시 하중동,organic_matter,22.882,93.197876909318,90,3.1978769093179977,3.1978769093179977
5272025000,전북특별자치도 진안군 진안읍,organic_matter,23.829,94.73782672737214,90,4.737826727372138,4.737826727372138
2772031000,대구광역시 군위군 소보면,organic_matter,,,,,
4885031000,경상남도 하동군 화개면,organic_matter,33.063,100.0,100,0.0,0.0
4889046000,경상남도 합천군 용주면,organic_matter,21.845,91.31075317730344,90,1.3107531773034395,1.3107531773034395
1277025000,전남광주통합특별시 장흥군 장흥읍,organic_matter,,,,,
4413000000,충청남도 천안시,organic_matter,19.221,85.12137926237504,75,10.121379262375044,10.121379262375044
4725041000,경상북도 상주시 화서면,organic_matter,19.632,86.27319261469195,75,11.27319261469195,11.27319261469195
4773033000,경상북도 의성군 옥산면,organic_matter,24.827,100.0,100,0.0,0.0
1279037000,전남광주통합특별시 해남군 옥천면,organic_matter,,,,,
4128100000,경기도 고양시 덕양구,organic_matter,23.45,94.1401132978242,90,4.1401132978242,4.1401132978242
4420025000,충청남도 아산시 염치읍,available_p,326.46,100.0,100,0.0,0.0
5119000000,강원특별자치도 태백시,available_p,617.575,73.67732117363346,75,-1.3226788263665412,1.3226788263665412
4150010300,경기도 이천시 중리동,available_p,122.5,57.177364257380255,50,7.177364257380255,7.177364257380255
4822034000,경상남도 통영시 광도면,available_p,338.756,100.0,100,0.0,0.0
4374525000,충청북도 증평군 증평읍,available_p,238.539,100.0,100,0.0,0.0
4163031000,경기도 양주시 은현면,available_p,539.903,87.11924086167323,90,-2.8807591383267663,2.8807591383267663
4374040000,충청북도 영동군 심천면,available_p,489.18,92.05173277137945,90,2.0517327713794486,2.0517327713794486
4725033000,경상북도 상주시 낙동면,available_p,342.201,100.0,100,0.0,0.0
1217043000,전남광주통합특별시 나주시 봉황면,available_p,,,,,
4423032000,충청남도 논산시 광석면,available_p,439.501,100.0,100,0.0,0.0
5176036000,강원특별자치도 평창군 진부면,available_p,566.593,83.69488085104388,75,8.694880851043877,8.694880851043877
5117011200,강원특별자치도 동해시 북평동,available_p,576.368,82.21883164811369,75,7.218831648113692,7.218831648113692
5121011000,강원특별자치도 속초시 대포동,available_p,290.348,100.0,100,0.0,0.0
5175025000,강원특별자치도 영월군 영월읍,available_p,565.171,83.89814503471243,75,8.898145034712428,8.898145034712428
5219025000,전북특별자치도 남원시 운봉읍,available_p,285.384,100.0,100,0.0,0.0
1278031000,전남광주통합특별시 강진군 군동면,available_p,,,,,
4713000000,경상북도 경주시,available_p,464.897,93.9452628665473,90,3.9452628665472957,3.9452628665472957
4782000000,경상북도 청도군,available_p,494.147,91.63356030637676,90,1.633560306376765,1.633560306376765
4775032000,경상북도 청송군 부남면,available_p,533.994,87.78332327025274,90,-2.216676729747263,2.216676729747263
5011000000,제주특별자치도 제주시,available_p,344.873,100.0,100,0.0,0.0
4155031000,경기도 안성시 보개면,available_p,313.829,100.0,100,0.0,0.0
5176000000,강원특별자치도 평창군,available_p,551.789,85.68855869810614,75,10.688558698106135,10.688558698106135
4150000000,경기도 이천시,available_p,407.626,100.0,100,0.0,0.0
4831034000,경상남도 거제시 거제면,available_p,289.887,100.0,100,0.0,0.0
4375025000,충청북도 진천군 진천읍,available_p,226.359,100.0,100,0.0,0.0
4183025000,경기도 양평군 양평읍,available_p,423.828,100.0,100,0.0,0.0
4373025000,충청북도 옥천군 옥천읍,available_p,382.523,100.0,100,0.0,0.0
4728010300,경상북도 문경시 흥덕동,available_p,291.011,100.0,100,0.0,0.0
1273025000,전남광주통합특별시 구례군 구례읍,available_p,,,,,
5280034000,전북특별자치도 부안군 계화면,available_p,114.414,51.63142247537329,50,1.6314224753732915,1.6314224753732915
5172000000,강원특별자치도 홍천군,available_p,443.877,100.0,100,0.0,0.0
5123034000,강원특별자치도 삼척시 미로면,available_p,301.979,100.0,100,0.0,0.0
5183025000,강원특별자치도 양양군 양양읍,available_p,306.369,100.0,100,0.0,0.0
5113037000,강원특별자치도 원주시 흥업면,available_p,326.993,100.0,100,0.0,0.0
5219042000,전북특별자치도 남원시 이백면,available_p,312.829,100.0,100,0.0,0.0
1274031000,전남광주통합특별시 고흥군 풍양면,available_p,,,,,
4711000000,경상북도 포항시,available_p,404.575,100.0,100,0.0,0.0
4782033000,경상북도 청도군 각북면,available_p,463.642,94.03699738588097,90,4.036997385880966,4.036997385880966
4792032000,경상북도 봉화군 봉성면,available_p,465.651,93.88988165122346,90,3.8898816512234617,3.8898816512234617
5011013400,제주특별자치도 제주시 오등동,available_p,487.835,92.16301674364743,90,2.1630167436474323,2.1630167436474323
4180025000,경기도 연천군 연천읍,available_p,309.216,100.0,100,0.0,0.0
5181025000,강원특별자치도 인제군 인제읍,available_p,708.288,32.20849015824014,50,-17.79150984175986,17.79150984175986
4165039000,경기도 포천시 영북면,available_p,372.258,100.0,100,0.0,0.0
4817012200,경상남도 진주시 초전동,available_p,1288.91,0.0,25,-25.0,25.0
4311000000,충청북도 청주시,available_p,286.694,100.0,100,0.0,0.0
4182025000,경기도 가평군 가평읍,available_p,336.842,100.0,100,0.0,0.0
4425031000,충청남도 계룡시 두마면,available_p,463.304,94.06160923731056,90,4.061609237310563,4.061609237310563
4723025000,경상북도 영천시 금호읍,available_p,650.115,59.90223038500381,50,9.902230385003811,9.902230385003811
1217039000,전남광주통합특별시 나주시 금천면,available_p,,,,,
5271033000,전북특별자치도 완주군 이서면,available_p,432.526,100.0,100,0.0,0.0
5180000000,강원특별자치도 양구군,available_p,689.949,38.23020062535949,50,-11.769799374640513,11.769799374640513
5123031000,강원특별자치도 삼척시 근덕면,available_p,229.068,100.0,100,0.0,0.0
4315025000,충청북도 제천시 봉양읍,available_p,377.538,100.0,100,0.0,0.0
5277040000,전북특별자치도 순창군 구림면,available_p,261.319,100.0,100,0.0,0.0
1281033000,전남광주통합특별시 무안군 청계면,available_p,,,,,
4711300000,경상북도 포항시 북구,available_p,378.341,100.0,100,0.0,0.0
4782025000,경상북도 청도군 화양읍,available_p,485.127,92.38463238528068,90,2.384632385280682,2.384632385280682
4792000000,경상북도 봉화군,available_p,398.205,100.0,100,0.0,0.0
5011025600,제주특별자치도 제주시 구좌읍,available_p,148.759,80.16382677991925,75,5.163826779919248,5.163826779919248
4427000000,충청남도 당진시,available_p,127.458,62.48136409261063,75,-12.518635907389367,12.518635907389367
5177025000,강원특별자치도 정선군 정선읍,available_p,474.033,93.260239148138,90,3.260239148137998,3.260239148137998
4167011200,경기도 여주시 상거동,available_p,278.406,100.0,100,0.0,0.0
4884031000,경상남도 남해군 이동면,available_p,449.975,100.0,100,0.0,0.0
4313012200,충청북도 충주시 안림동,available_p,542.144,86.85959872986263,75,11.859598729862626,11.859598729862626
4165034000,경기도 포천시 신북면,available_p,494.213,91.62792557405224,90,1.6279255740522416,1.6279255740522416
4471031000,충청남도 금산군 금성면,available_p,471.245,93.47257736085322,90,3.472577360853222,3.472577360853222
4773025000,경상북도 의성군 의성읍,available_p,511.519,90.07329844966016,90,0.07329844966015742,0.07329844966015742
1217037000,전남광주통합특별시 나주시 문평면,available_p,,,,,
5271000000,전북특별자치도 완주군,available_p,252.951,100.0,100,0.0,0.0
4777037000,경상북도 영덕군 병곡면,available_p,184.387,91.79908032896797,90,1.7990803289679747,1.7990803289679747
1272031000,전남광주통합특별시 곡성군 오곡면,available_p,,,,,
1217034000,전남광주통합특별시 나주시 공산면,available_p,,,,,
3171031000,울산광역시 울주군 서생면,available_p,416.607,100.0,100,0.0,0.0
4782034000,경상북도 청도군 이서면,available_p,460.752,94.24616074036106,90,4.246160740361063,4.246160740361063
4717032000,경상북도 안동시 북후면,available_p,432.588,100.0,100,0.0,0.0
5011025000,제주특별자치도 제주시 한림읍,available_p,363.479,100.0,100,0.0,0.0
4128000000,경기도 고양시,available_p,,,,,
5177035000,강원특별자치도 정선군 임계면,available_p,507.216,90.47494922904129,90,0.474949229041286,0.474949229041286
4146100000,경기도 용인시 처인구,available_p,217.534,100.0,100,0.0,0.0
4824012600,경상남도 사천시 송포동,available_p,551.694,85.70054426061367,75,10.700544260613668,10.700544260613668
4377031000,충청북도 음성군 소이면,available_p,577.591,82.02364370819299,75,7.023643708192992,7.023643708192992
5178025900,강원특별자치도 철원군 동송읍,available_p,140.369,75.36326810581517,75,0.3632681058151661,0.3632681058151661
5274000000,전북특별자치도 장수군,available_p,436.726,100.0,100,0.0,0.0
4729033000,경상북도 경산시 자인면,available_p,515.028,89.73771825467406,90,-0.26228174532593584,0.26228174532593584
1215035000,전남광주통합특별시 순천시 주암면,available_p,,,,,
5213036000,전북특별자치도 군산시 개정면,available_p,168.514,87.6615120804592,90,-2.338487919540796,2.338487919540796
4793040000,경상북도 울진군 매화면,available_p,389.098,100.0,100,0.0,0.0
4784000000,경상북도 성주군,available_p,1261.474,0.0,25,-25.0,25.0
1281034000,전남광주통합특별시 무안군 현경면,available_p,,,,,
3171026200,울산광역시 울주군 청량읍,available_p,326.84,100.0,100,0.0,0.0
4827034000,경상남도 밀양시 산내면,available_p,510.818,90.139459180308,90,0.13945918030799476,0.13945918030799476
4776000000,경상북도 영양군,available_p,465.704,93.88598120651741,90,3.885981206517414,3.885981206517414
5011025900,제주특별자치도 제주시 조천읍,available_p,328.036,100.0,100,0.0,0.0
4111000000,경기도 수원시,available_p,,,,,
5119010100,강원특별자치도 태백시 황지동,available_p,613.526,74.7637932425091,75,-0.2362067574909048,0.2362067574909048
4161010600,경기도 광주시 목현동,available_p,466.792,93.80568974020784,90,3.805689740207839,3.805689740207839
4825011500,경상남도 김해시 전하동,available_p,268.004,100.0,100,0.0,0.0
4313011400,충청북도 충주시 달천동,available_p,667.062,48.450652924669654,50,-1.5493470753303455,1.5493470753303455
5111025000,강원특별자치도 춘천시 신북읍,available_p,799.891,13.750624280214968,50,-36.249375719785036,36.249375719785036
5273025000,전북특별자치도 무주군 무주읍,available_p,448.291,100.0,100,0.0,0.0
4719025000,경상북도 구미시 선산읍,available_p,467.564,93.74845988688185,90,3.7484598868818466,3.7484598868818466
1284025000,전남광주통합특별시 장성군 장성읍,available_p,,,,,
5221036000,전북특별자치도 김제시 부량면,available_p,100.095,44.01513125477678,50,-5.984868745223217,5.984868745223217
4888000000,경상남도 거창군,available_p,431.439,100.0,100,0.0,0.0
1287025300,전남광주통합특별시 신안군 압해읍,available_p,,,,,
4827036000,경상남도 밀양시 상남면,available_p,557.58,84.93949883601961,75,9.93949883601961,9.93949883601961
4776025000,경상북도 영양군 영양읍,available_p,450.199,94.98638202684302,90,4.9863820268430175,4.9863820268430175
5011025300,제주특별자치도 제주시 애월읍,available_p,384.462,100.0,100,0.0,0.0
4180036000,경기도 연천군 신서면,available_p,387.357,100.0,100,0.0,0.0
5177025900,강원특별자치도 정선군 신동읍,available_p,516.31,89.6132436381616,90,-0.386756361838394,0.386756361838394
5173036000,강원특별자치도 횡성군 공근면,available_p,366.315,100.0,100,0.0,0.0
4882025000,경상남도 고성군 고성읍,available_p,292.449,100.0,100,0.0,0.0
5179025000,강원특별자치도 화천군 화천읍,available_p,416.573,100.0,100,0.0,0.0
5271036000,전북특별자치도 완주군 고산면,available_p,360.518,100.0,100,0.0,0.0
4719032000,경상북도 구미시 옥성면,available_p,357.309,100.0,100,0.0,0.0
1217040000,전남광주통합특별시 나주시 산포면,available_p,,,,,
4476031000,충청남도 부여군 규암면,available_p,444.711,100.0,100,0.0,0.0
4888031000,경상남도 거창군 주상면,available_p,451.096,94.92484660554645,90,4.924846605546449,4.924846605546449
1213013800,전남광주통합특별시 여수시 주삼동,available_p,,,,,
4874036000,경상남도 창녕군 대지면,available_p,326.764,100.0,100,0.0,0.0
4721039000,경상북도 영주시 부석면,available_p,496.197,91.45755952636601,90,1.457559526366012,1.457559526366012
4157035000,경기도 김포시 월곶면,available_p,219.231,100.0,100,0.0,0.0
4792039000,경상북도 봉화군 석포면,available_p,573.262,82.70356114728352,75,7.703561147283523,7.703561147283523
4824033000,경상남도 사천시 용현면,available_p,286.044,100.0,100,0.0,0.0
5275033000,전북특별자치도 임실군 신평면,available_p,265.72,100.0,100,0.0,0.0
4725043000,경상북도 상주시 외서면,available_p,366.926,100.0,100,0.0,0.0
1275025000,전남광주통합특별시 보성군 보성읍,available_p,,,,,
5214025000,전북특별자치도 익산시 함열읍,available_p,168.044,87.52004628063678,90,-2.4799537193632233,2.4799537193632233
4888025000,경상남도 거창군 거창읍,available_p,764.47,19.443566249982002,50,-30.556433750017998,30.556433750017998
1283034000,전남광주통합특별시 영광군 군서면,available_p,,,,,
4812000000,경상남도 창원시,available_p,449.486,100.0,100,0.0,0.0
4775025000,경상북도 청송군 청송읍,available_p,422.706,100.0,100,0.0,0.0
4159000000,경기도 화성시,available_p,229.843,100.0,100,0.0,0.0
5274025000,전북특별자치도 장수군 장수읍,available_p,524.659,88.7766725323441,90,-1.2233274676559063,1.2233274676559063
4721036000,경상북도 영주시 봉현면,available_p,530.936,88.11593143408975,90,-1.8840685659102547,1.8840685659102547
1276031000,전남광주통합특별시 화순군 한천면,available_p,,,,,
5218038000,전북특별자치도 정읍시 정우면,available_p,335.37,100.0,100,0.0,0.0
4885033000,경상남도 하동군 적량면,available_p,486.332,92.28641711295685,90,2.2864171129568547,2.2864171129568547
1280031000,전남광주통합특별시 영암군 덕진면,available_p,,,,,
4139011900,경기도 시흥시 하중동,available_p,62.426,30.70309322792575,25,5.7030932279257485,5.7030932279257485
5272025000,전북특별자치도 진안군 진안읍,available_p,277.191,100.0,100,0.0,0.0
2772031000,대구광역시 군위군 소보면,available_p,,,,,
4885031000,경상남도 하동군 화개면,available_p,405.984,100.0,100,0.0,0.0
4889046000,경상남도 합천군 용주면,available_p,429.847,100.0,100,0.0,0.0
1277025000,전남광주통합특별시 장흥군 장흥읍,available_p,,,,,
4413000000,충청남도 천안시,available_p,369.146,100.0,100,0.0,0.0
4725041000,경상북도 상주시 화서면,available_p,440.455,100.0,100,0.0,0.0
4773033000,경상북도 의성군 옥산면,available_p,611.448,75.29261731557334,75,0.29261731557333803,0.29261731557333803
1279037000,전남광주통합특별시 해남군 옥천면,available_p,,,,,
4128100000,경기도 고양시 덕양구,available_p,608.525,76.00665525680569,75,1.0066552568056863,1.0066552568056863
4420025000,충청남도 아산시 염치읍,k,0.485,93.93770941682538,90,3.937709416825385,3.937709416825385
5119000000,강원특별자치도 태백시,k,1.148,93.40856760983502,90,3.4085676098350177,3.4085676098350177
4150010300,경기도 이천시 중리동,k,,,,,
4822034000,경상남도 통영시 광도면,k,0.804,100.0,100,0.0,0.0
4374525000,충청북도 증평군 증평읍,k,0.5,100.0,100,0.0,0.0
4163031000,경기도 양주시 은현면,k,0.619,100.0,100,0.0,0.0
4374040000,충청북도 영동군 심천면,k,0.746,100.0,100,0.0,0.0
4725033000,경상북도 상주시 낙동면,k,0.872,100.0,100,0.0,0.0
1217043000,전남광주통합특별시 나주시 봉황면,k,,,,,
4423032000,충청남도 논산시 광석면,k,1.0,100.0,100,0.0,0.0
5176036000,강원특별자치도 평창군 진부면,k,0.82,100.0,100,0.0,0.0
5117011200,강원특별자치도 동해시 북평동,k,0.95,100.0,100,0.0,0.0
5121011000,강원특별자치도 속초시 대포동,k,0.41,87.10809380049923,75,12.108093800499233,12.108093800499233
5175025000,강원특별자치도 영월군 영월읍,k,0.867,100.0,100,0.0,0.0
5219025000,전북특별자치도 남원시 운봉읍,k,,,,,
1278031000,전남광주통합특별시 강진군 군동면,k,,,,,
4713000000,경상북도 경주시,k,1.24,92.32815295038822,90,2.3281529503882155,2.3281529503882155
4782000000,경상북도 청도군,k,1.001,94.98978740868608,90,4.989787408686084,4.989787408686084
4775032000,경상북도 청송군 부남면,k,0.734,100.0,100,0.0,0.0
5011000000,제주특별자치도 제주시,k,0.786,100.0,100,0.0,0.0
4155031000,경기도 안성시 보개면,k,,,,,
5176000000,강원특별자치도 평창군,k,0.82,100.0,100,0.0,0.0
4150000000,경기도 이천시,k,,,,,
4831034000,경상남도 거제시 거제면,k,1.289,91.7197559982909,90,1.719755998290907,1.719755998290907
4375025000,충청북도 진천군 진천읍,k,0.579,100.0,100,0.0,0.0
4183025000,경기도 양평군 양평읍,k,0.282,52.737378436513445,50,2.7373784365134455,2.7373784365134455
4373025000,충청북도 옥천군 옥천읍,k,0.259,45.68497756439734,50,-4.315022435602657,4.315022435602657
4728010300,경상북도 문경시 흥덕동,k,0.649,100.0,100,0.0,0.0
1273025000,전남광주통합특별시 구례군 구례읍,k,,,,,
5280034000,전북특별자치도 부안군 계화면,k,0.715,100.0,100,0.0,0.0
5172000000,강원특별자치도 홍천군,k,0.857,100.0,100,0.0,0.0
5123034000,강원특별자치도 삼척시 미로면,k,1.965,79.12319145479887,75,4.123191454798871,4.123191454798871
5183025000,강원특별자치도 양양군 양양읍,k,0.71,100.0,100,0.0,0.0
5113037000,강원특별자치도 원주시 흥업면,k,1.028,94.71142139656726,90,4.7114213965672604,4.7114213965672604
5219042000,전북특별자치도 남원시 이백면,k,,,,,
1274031000,전남광주통합특별시 고흥군 풍양면,k,,,,,
4711000000,경상북도 포항시,k,,,,,
4782033000,경상북도 청도군 각북면,k,1.001,94.98978740868608,90,4.989787408686084,4.989787408686084
4792032000,경상북도 봉화군 봉성면,k,0.378,82.89617896572861,75,7.896178965728609,7.896178965728609
